Text_Display,Cleansed_Text,Case_Folding,Tokenized_Text,Stopwords,Hasil_Kalimat
Dan saya bangga jadi NON MUSLIM yang di dalam Kitab ku sendiri ngga pernah rempong dan kepo ke agama lain. 😂,Dan saya bangga jadi NON MUSLIM yang di dalam Kitab ku sendiri ngga pernah rempong dan kepo ke agama lain ,dan saya bangga jadi non muslim yang di dalam kitab ku sendiri ngga pernah rempong dan kepo ke agama lain ,"['dan', 'saya', 'bangga', 'jadi', 'non', 'muslim', 'yang', 'di', 'dalam', 'kitab', 'ku', 'sendiri', 'ngga', 'pernah', 'rempong', 'dan', 'kepo', 'ke', 'agama', 'lain']","['bangga', 'non', 'muslim', 'kitab', 'ku', 'ngga', 'rempong', 'kepo', 'agama']",bangga non muslim kitab ku ngga rempong kepo agama
Ngomong opo to? Wong jelas Elia ngga mau buka² kitab suci lain dan menghindari bersinggungan dengan agama lain kok malah emosi dewe? Goblok e loh,Ngomong opo to Wong jelas Elia ngga mau buka kitab suci lain dan menghindari bersinggungan dengan agama lain kok malah emosi dewe Goblok e loh,ngomong opo to wong jelas elia ngga mau buka kitab suci lain dan menghindari bersinggungan dengan agama lain kok malah emosi dewe goblok e loh,"['ngomong', 'opo', 'to', 'wong', 'jelas', 'elia', 'ngga', 'mau', 'buka', 'kitab', 'suci', 'lain', 'dan', 'menghindari', 'bersinggungan', 'dengan', 'agama', 'lain', 'kok', 'malah', 'emosi', 'dewe', 'goblok', 'e', 'loh']","['ngomong', 'opo', 'to', 'elia', 'ngga', 'buka', 'kitab', 'suci', 'menghindari', 'bersinggungan', 'agama', 'emosi', 'dewe', 'goblok', 'e', 'loh']",ngomong opo to elia ngga buka kitab suci menghindari bersinggungan agama emosi dewe goblok e loh
"Dana yg masuk ke palestina itu bukan dari pemerintah saja..klw org yg suka nyinyir itu pingin tau,setiap mesjid mengumpulkan sumbangan buat palestina..dana dari umat islam buat saudaranya,yg aneh nya kafirun yg pd nyinyir..heran..",Dana yg masuk ke palestina itu bukan dari pemerintah sajaklw org yg suka nyinyir itu pingin tausetiap mesjid mengumpulkan sumbangan buat palestinadana dari umat islam buat saudaranyayg aneh nya kafirun yg pd nyinyirheran,dana yg masuk ke palestina itu bukan dari pemerintah sajaklw org yg suka nyinyir itu pingin tausetiap mesjid mengumpulkan sumbangan buat palestinadana dari umat islam buat saudaranyayg aneh nya kafirun yg pd nyinyirheran,"['dana', 'yg', 'masuk', 'ke', 'palestina', 'itu', 'bukan', 'dari', 'pemerintah', 'sajaklw', 'org', 'yg', 'suka', 'nyinyir', 'itu', 'pingin', 'tausetiap', 'mesjid', 'mengumpulkan', 'sumbangan', 'buat', 'palestinadana', 'dari', 'umat', 'islam', 'buat', 'saudaranyayg', 'aneh', 'nya', 'kafirun', 'yg', 'pd', 'nyinyirheran']","['dana', 'yg', 'masuk', 'palestina', 'pemerintah', 'sajaklw', 'org', 'yg', 'suka', 'nyinyir', 'pingin', 'tausetiap', 'mesjid', 'mengumpulkan', 'sumbangan', 'palestinadana', 'umat', 'islam', 'saudaranyayg', 'aneh', 'nya', 'kafirun', 'yg', 'pd', 'nyinyirheran']",dana yg masuk palestina pemerintah sajaklw org yg suka nyinyir pingin tausetiap mesjid mengumpulkan sumbangan palestinadana umat islam saudaranyayg aneh nya kafirun yg pd nyinyirheran
Dedii bgmana dngn yg lain yg masuk juga ke kamar orang lain??,Dedii bgmana dngn yg lain yg masuk juga ke kamar orang lain,dedii bgmana dngn yg lain yg masuk juga ke kamar orang lain,"['dedii', 'bgmana', 'dngn', 'yg', 'lain', 'yg', 'masuk', 'juga', 'ke', 'kamar', 'orang', 'lain']","['dedii', 'bgmana', 'dngn', 'yg', 'yg', 'masuk', 'kamar', 'orang']",dedii bgmana dngn yg yg masuk kamar orang
"Sebelum islam ada, kristen jauh lebih dulu ada 😂, jd kalau bicara sejarah elia lebih tau di bandingkan si domba tersesat dedy corbiuzer",Sebelum islam ada kristen jauh lebih dulu ada  jd kalau bicara sejarah elia lebih tau di bandingkan si domba tersesat dedy corbiuzer,sebelum islam ada kristen jauh lebih dulu ada  jd kalau bicara sejarah elia lebih tau di bandingkan si domba tersesat dedy corbiuzer,"['sebelum', 'islam', 'ada', 'kristen', 'jauh', 'lebih', 'dulu', 'ada', 'jd', 'kalau', 'bicara', 'sejarah', 'elia', 'lebih', 'tau', 'di', 'bandingkan', 'si', 'domba', 'tersesat', 'dedy', 'corbiuzer']","['islam', 'kristen', 'jd', 'bicara', 'sejarah', 'elia', 'tau', 'bandingkan', 'si', 'domba', 'tersesat', 'dedy', 'corbiuzer']",islam kristen jd bicara sejarah elia tau bandingkan si domba tersesat dedy corbiuzer
Islam dah ada dari Nabi Adam🥱,Islam dah ada dari Nabi Adam,islam dah ada dari nabi adam,"['islam', 'dah', 'ada', 'dari', 'nabi', 'adam']","['islam', 'dah', 'nabi', 'adam']",islam dah nabi adam
BEBAS BERSUARA ? MONYETPUN BERSUARA ....wkwkk.😂,BEBAS BERSUARA  MONYETPUN BERSUARA wkwkk,bebas bersuara  monyetpun bersuara wkwkk,"['bebas', 'bersuara', 'monyetpun', 'bersuara', 'wkwkk']","['bebas', 'bersuara', 'monyetpun', 'bersuara', 'wkwkk']",bebas bersuara monyetpun bersuara wkwkk
"buat indah dan elia, kalian pintar memang kita akui, saking pintarnya kalian tidak menyadari ada hal yang bodoh dalam diri kalian.",buat indah dan elia kalian pintar memang kita akui saking pintarnya kalian tidak menyadari ada hal yang bodoh dalam diri kalian,buat indah dan elia kalian pintar memang kita akui saking pintarnya kalian tidak menyadari ada hal yang bodoh dalam diri kalian,"['buat', 'indah', 'dan', 'elia', 'kalian', 'pintar', 'memang', 'kita', 'akui', 'saking', 'pintarnya', 'kalian', 'tidak', 'menyadari', 'ada', 'hal', 'yang', 'bodoh', 'dalam', 'diri', 'kalian']","['indah', 'elia', 'pintar', 'akui', 'saking', 'pintarnya', 'menyadari', 'bodoh']",indah elia pintar akui saking pintarnya menyadari bodoh
"Coba undang Dondy om, yg suka ngubek ngubek agama lain juga tuh, atau komentarin aja deh tanya 7 an nya apah  😁",Coba undang Dondy om yg suka ngubek ngubek agama lain juga tuh atau komentarin aja deh tanya  an nya apah  ,coba undang dondy om yg suka ngubek ngubek agama lain juga tuh atau komentarin aja deh tanya  an nya apah  ,"['coba', 'undang', 'dondy', 'om', 'yg', 'suka', 'ngubek', 'ngubek', 'agama', 'lain', 'juga', 'tuh', 'atau', 'komentarin', 'aja', 'deh', 'tanya', 'an', 'nya', 'apah']","['coba', 'undang', 'dondy', 'om', 'yg', 'suka', 'ngubek', 'ngubek', 'agama', 'tuh', 'komentarin', 'aja', 'deh', 'an', 'nya', 'apah']",coba undang dondy om yg suka ngubek ngubek agama tuh komentarin aja deh an nya apah
"Omong kosong kamu Dedi,pengusiran dan pembubaran umat Kristen ber ibadah negara kemana Dedi,bahkan kamu lupa bersuara.",Omong kosong kamu Dedipengusiran dan pembubaran umat Kristen ber ibadah negara kemana Dedibahkan kamu lupa bersuara,omong kosong kamu dedipengusiran dan pembubaran umat kristen ber ibadah negara kemana dedibahkan kamu lupa bersuara,"['omong', 'kosong', 'kamu', 'dedipengusiran', 'dan', 'pembubaran', 'umat', 'kristen', 'ber', 'ibadah', 'negara', 'kemana', 'dedibahkan', 'kamu', 'lupa', 'bersuara']","['omong', 'kosong', 'dedipengusiran', 'pembubaran', 'umat', 'kristen', 'ber', 'ibadah', 'negara', 'kemana', 'dedibahkan', 'lupa', 'bersuara']",omong kosong dedipengusiran pembubaran umat kristen ber ibadah negara kemana dedibahkan lupa bersuara
"Masalahnya apa bener itu tanahnya palestina yang mau direbut Israel, gayanya si Deddy kaya yg udah yakin aja..mending elo riset dulu Sono ke Palestina nanyain itu...biar berkualitas omongan loe😂😂😂😂",Masalahnya apa bener itu tanahnya palestina yang mau direbut Israel gayanya si Deddy kaya yg udah yakin ajamending elo riset dulu Sono ke Palestina nanyain itubiar berkualitas omongan loe,masalahnya apa bener itu tanahnya palestina yang mau direbut israel gayanya si deddy kaya yg udah yakin ajamending elo riset dulu sono ke palestina nanyain itubiar berkualitas omongan loe,"['masalahnya', 'apa', 'bener', 'itu', 'tanahnya', 'palestina', 'yang', 'mau', 'direbut', 'israel', 'gayanya', 'si', 'deddy', 'kaya', 'yg', 'udah', 'yakin', 'ajamending', 'elo', 'riset', 'dulu', 'sono', 'ke', 'palestina', 'nanyain', 'itubiar', 'berkualitas', 'omongan', 'loe']","['bener', 'tanahnya', 'palestina', 'direbut', 'israel', 'gayanya', 'si', 'deddy', 'kaya', 'yg', 'udah', 'ajamending', 'elo', 'riset', 'sono', 'palestina', 'nanyain', 'itubiar', 'berkualitas', 'omongan', 'loe']",bener tanahnya palestina direbut israel gayanya si deddy kaya yg udah ajamending elo riset sono palestina nanyain itubiar berkualitas omongan loe
Tuhan tau isi hati setiap manusia di dunia termasuk Anada......,Tuhan tau isi hati setiap manusia di dunia termasuk Anada,tuhan tau isi hati setiap manusia di dunia termasuk anada,"['tuhan', 'tau', 'isi', 'hati', 'setiap', 'manusia', 'di', 'dunia', 'termasuk', 'anada']","['tuhan', 'tau', 'isi', 'hati', 'manusia', 'dunia', 'anada']",tuhan tau isi hati manusia dunia anada
Anda sdah bicara gender tapi anda bilang tdk bicara gender....hahaha lucu....<br>Elia hanya menceritakan sejarah bangsa israel tapi knpa anda alergi?,Anda sdah bicara gender tapi anda bilang tdk bicara genderhahaha lucubrElia hanya menceritakan sejarah bangsa israel tapi knpa anda alergi,anda sdah bicara gender tapi anda bilang tdk bicara genderhahaha lucubrelia hanya menceritakan sejarah bangsa israel tapi knpa anda alergi,"['anda', 'sdah', 'bicara', 'gender', 'tapi', 'anda', 'bilang', 'tdk', 'bicara', 'genderhahaha', 'lucubrelia', 'hanya', 'menceritakan', 'sejarah', 'bangsa', 'israel', 'tapi', 'knpa', 'anda', 'alergi']","['sdah', 'bicara', 'gender', 'bilang', 'tdk', 'bicara', 'genderhahaha', 'lucubrelia', 'menceritakan', 'sejarah', 'bangsa', 'israel', 'knpa', 'alergi']",sdah bicara gender bilang tdk bicara genderhahaha lucubrelia menceritakan sejarah bangsa israel knpa alergi
Kau itu saya nilai Orangx Tukang Iri Hati..,Kau itu saya nilai Orangx Tukang Iri Hati,kau itu saya nilai orangx tukang iri hati,"['kau', 'itu', 'saya', 'nilai', 'orangx', 'tukang', 'iri', 'hati']","['kau', 'nilai', 'orangx', 'tukang', 'iri', 'hati']",kau nilai orangx tukang iri hati
Karena hati Anda sanggup jadi bunglon..,Karena hati Anda sanggup jadi bunglon,karena hati anda sanggup jadi bunglon,"['karena', 'hati', 'anda', 'sanggup', 'jadi', 'bunglon']","['hati', 'sanggup', 'bunglon']",hati sanggup bunglon
Yg umat muslim jangan terlalu percaya dgn Mualaf profokator begini.. Dia itu bunglon..,Yg umat muslim jangan terlalu percaya dgn Mualaf profokator begini Dia itu bunglon,yg umat muslim jangan terlalu percaya dgn mualaf profokator begini dia itu bunglon,"['yg', 'umat', 'muslim', 'jangan', 'terlalu', 'percaya', 'dgn', 'mualaf', 'profokator', 'begini', 'dia', 'itu', 'bunglon']","['yg', 'umat', 'muslim', 'percaya', 'dgn', 'mualaf', 'profokator', 'bunglon']",yg umat muslim percaya dgn mualaf profokator bunglon
Lha orang papua aja bela palestina. Kenapa si indah gak mau bela palestina. Ternyata si indah ini namanya tak seindah hatinya...terima kasih saudaraku yg ada di papua yg mau membela saudara kita palestina❤❤❤,Lha orang papua aja bela palestina Kenapa si indah gak mau bela palestina Ternyata si indah ini namanya tak seindah hatinyaterima kasih saudaraku yg ada di papua yg mau membela saudara kita palestina,lha orang papua aja bela palestina kenapa si indah gak mau bela palestina ternyata si indah ini namanya tak seindah hatinyaterima kasih saudaraku yg ada di papua yg mau membela saudara kita palestina,"['lha', 'orang', 'papua', 'aja', 'bela', 'palestina', 'kenapa', 'si', 'indah', 'gak', 'mau', 'bela', 'palestina', 'ternyata', 'si', 'indah', 'ini', 'namanya', 'tak', 'seindah', 'hatinyaterima', 'kasih', 'saudaraku', 'yg', 'ada', 'di', 'papua', 'yg', 'mau', 'membela', 'saudara', 'kita', 'palestina']","['lha', 'orang', 'papua', 'aja', 'bela', 'palestina', 'si', 'indah', 'gak', 'bela', 'palestina', 'si', 'indah', 'namanya', 'seindah', 'hatinyaterima', 'kasih', 'saudaraku', 'yg', 'papua', 'yg', 'membela', 'saudara', 'palestina']",lha orang papua aja bela palestina si indah gak bela palestina si indah namanya seindah hatinyaterima kasih saudaraku yg papua yg membela saudara palestina
Semoga sehat selalu bang dedy.,Semoga sehat selalu bang dedy,semoga sehat selalu bang dedy,"['semoga', 'sehat', 'selalu', 'bang', 'dedy']","['semoga', 'sehat', 'bang', 'dedy']",semoga sehat bang dedy
"Jgn gere Deddy Corbuzier, asal usul mu tadinya kristen",Jgn gere Deddy Corbuzier asal usul mu tadinya kristen,jgn gere deddy corbuzier asal usul mu tadinya kristen,"['jgn', 'gere', 'deddy', 'corbuzier', 'asal', 'usul', 'mu', 'tadinya', 'kristen']","['jgn', 'gere', 'deddy', 'corbuzier', 'usul', 'mu', 'kristen']",jgn gere deddy corbuzier usul mu kristen
eweh sia teh atuh itiiil mmperkeruh wae koplak kur jadi reremis w itil,eweh sia teh atuh itiiil mmperkeruh wae koplak kur jadi reremis w itil,eweh sia teh atuh itiiil mmperkeruh wae koplak kur jadi reremis w itil,"['eweh', 'sia', 'teh', 'atuh', 'itiiil', 'mmperkeruh', 'wae', 'koplak', 'kur', 'jadi', 'reremis', 'w', 'itil']","['eweh', 'sia', 'teh', 'atuh', 'itiiil', 'mmperkeruh', 'wae', 'koplak', 'kur', 'reremis', 'w', 'itil']",eweh sia teh atuh itiiil mmperkeruh wae koplak kur reremis w itil
Papua merdeka,Papua merdeka,papua merdeka,"['papua', 'merdeka']","['papua', 'merdeka']",papua merdeka
Hajarr (elia wadam) tuh broo,Hajarr elia wadam tuh broo,hajarr elia wadam tuh broo,"['hajarr', 'elia', 'wadam', 'tuh', 'broo']","['hajarr', 'elia', 'wadam', 'tuh', 'broo']",hajarr elia wadam tuh broo
"Ada apa dengan bapak2 gang?  Kenapa dengan bapak2 gang? <a href=""http://www.youtube.com/results?search_query=%23negatif"">#negatif</a>",Ada apa dengan bapak gang  Kenapa dengan bapak gang a hrefhttpwwwyoutubecomresultssearchquerynegatifnegatifa,ada apa dengan bapak gang  kenapa dengan bapak gang a hrefhttpwwwyoutubecomresultssearchquerynegatifnegatifa,"['ada', 'apa', 'dengan', 'bapak', 'gang', 'kenapa', 'dengan', 'bapak', 'gang', 'a', 'hrefhttpwwwyoutubecomresultssearchquerynegatifnegatifa']","['gang', 'gang', 'a', 'hrefhttpwwwyoutubecomresultssearchquerynegatifnegatifa']",gang gang a hrefhttpwwwyoutubecomresultssearchquerynegatifnegatifa
"Makasih mas Ded,terus berjuang demi kebenaran,Aamiin",Makasih mas Dedterus berjuang demi kebenaranAamiin,makasih mas dedterus berjuang demi kebenaranaamiin,"['makasih', 'mas', 'dedterus', 'berjuang', 'demi', 'kebenaranaamiin']","['makasih', 'mas', 'dedterus', 'berjuang', 'kebenaranaamiin']",makasih mas dedterus berjuang kebenaranaamiin
Ded pokona didinya mah kie pisan balad aing pisan 👍❤,Ded pokona didinya mah kie pisan balad aing pisan ,ded pokona didinya mah kie pisan balad aing pisan ,"['ded', 'pokona', 'didinya', 'mah', 'kie', 'pisan', 'balad', 'aing', 'pisan']","['ded', 'pokona', 'didinya', 'mah', 'kie', 'pisan', 'balad', 'aing', 'pisan']",ded pokona didinya mah kie pisan balad aing pisan
"Free palestine ,, i ❤ indonesia &amp; palestine",Free palestine  i  indonesia amp palestine,free palestine  i  indonesia amp palestine,"['free', 'palestine', 'i', 'indonesia', 'amp', 'palestine']","['free', 'palestine', 'i', 'indonesia', 'amp', 'palestine']",free palestine i indonesia amp palestine
Om Deddy gak perlu debat ini itu untuk pembuktian kebenaran al-kitab dan Al-Qur&#39;an. Buktikan saja 2 kitab suci di KUBUR selama 1 Minggu mana yg RUSAK parah brrti kitab itu palsu bukan bersumber dari tuhan ASLI,Om Deddy gak perlu debat ini itu untuk pembuktian kebenaran alkitab dan AlQuran Buktikan saja  kitab suci di KUBUR selama  Minggu mana yg RUSAK parah brrti kitab itu palsu bukan bersumber dari tuhan ASLI,om deddy gak perlu debat ini itu untuk pembuktian kebenaran alkitab dan alquran buktikan saja  kitab suci di kubur selama  minggu mana yg rusak parah brrti kitab itu palsu bukan bersumber dari tuhan asli,"['om', 'deddy', 'gak', 'perlu', 'debat', 'ini', 'itu', 'untuk', 'pembuktian', 'kebenaran', 'alkitab', 'dan', 'alquran', 'buktikan', 'saja', 'kitab', 'suci', 'di', 'kubur', 'selama', 'minggu', 'mana', 'yg', 'rusak', 'parah', 'brrti', 'kitab', 'itu', 'palsu', 'bukan', 'bersumber', 'dari', 'tuhan', 'asli']","['om', 'deddy', 'gak', 'debat', 'pembuktian', 'kebenaran', 'alkitab', 'alquran', 'buktikan', 'kitab', 'suci', 'kubur', 'minggu', 'yg', 'rusak', 'parah', 'brrti', 'kitab', 'palsu', 'bersumber', 'tuhan', 'asli']",om deddy gak debat pembuktian kebenaran alkitab alquran buktikan kitab suci kubur minggu yg rusak parah brrti kitab palsu bersumber tuhan asli
"Alhamdulillah, keren mas dedy",Alhamdulillah keren mas dedy,alhamdulillah keren mas dedy,"['alhamdulillah', 'keren', 'mas', 'dedy']","['alhamdulillah', 'keren', 'mas', 'dedy']",alhamdulillah keren mas dedy
Mantap Bro Dedi.,Mantap Bro Dedi,mantap bro dedi,"['mantap', 'bro', 'dedi']","['mantap', 'bro', 'dedi']",mantap bro dedi
"Hey bro deddy corcuzier. Jgn kwatirrrrr indonesia tidak akan pecah kl kristen, budha , hindu dan konghucu yg dihina. Kenapa???!??? Kerena kristen menganut ajaran kasih sementara budha, konghucu dan hindu mengajarkan karma. Kristen , budha, konghucu dan hindu tidak akan membalas biarpun sudah beberapa kali dilecehkan. Santai aja kok. <br>Yg bahaya kl agama mayoritas nih. Keserempet sikit aja ributnya senasional. <br>Nah bro deddy. Kyknya anda yg perlu banyak menatar teman2 di agama ada sekarang deh",Hey bro deddy corcuzier Jgn kwatirrrrr indonesia tidak akan pecah kl kristen budha  hindu dan konghucu yg dihina Kenapa Kerena kristen menganut ajaran kasih sementara budha konghucu dan hindu mengajarkan karma Kristen  budha konghucu dan hindu tidak akan membalas biarpun sudah beberapa kali dilecehkan Santai aja kok brYg bahaya kl agama mayoritas nih Keserempet sikit aja ributnya senasional brNah bro deddy Kyknya anda yg perlu banyak menatar teman di agama ada sekarang deh,hey bro deddy corcuzier jgn kwatirrrrr indonesia tidak akan pecah kl kristen budha  hindu dan konghucu yg dihina kenapa kerena kristen menganut ajaran kasih sementara budha konghucu dan hindu mengajarkan karma kristen  budha konghucu dan hindu tidak akan membalas biarpun sudah beberapa kali dilecehkan santai aja kok bryg bahaya kl agama mayoritas nih keserempet sikit aja ributnya senasional brnah bro deddy kyknya anda yg perlu banyak menatar teman di agama ada sekarang deh,"['hey', 'bro', 'deddy', 'corcuzier', 'jgn', 'kwatirrrrr', 'indonesia', 'tidak', 'akan', 'pecah', 'kl', 'kristen', 'budha', 'hindu', 'dan', 'konghucu', 'yg', 'dihina', 'kenapa', 'kerena', 'kristen', 'menganut', 'ajaran', 'kasih', 'sementara', 'budha', 'konghucu', 'dan', 'hindu', 'mengajarkan', 'karma', 'kristen', 'budha', 'konghucu', 'dan', 'hindu', 'tidak', 'akan', 'membalas', 'biarpun', 'sudah', 'beberapa', 'kali', 'dilecehkan', 'santai', 'aja', 'kok', 'bryg', 'bahaya', 'kl', 'agama', 'mayoritas', 'nih', 'keserempet', 'sikit', 'aja', 'ributnya', 'senasional', 'brnah', 'bro', 'deddy', 'kyknya', 'anda', 'yg', 'perlu', 'banyak', 'menatar', 'teman', 'di', 'agama', 'ada', 'sekarang', 'deh']","['hey', 'bro', 'deddy', 'corcuzier', 'jgn', 'kwatirrrrr', 'indonesia', 'pecah', 'kl', 'kristen', 'budha', 'hindu', 'konghucu', 'yg', 'dihina', 'kerena', 'kristen', 'menganut', 'ajaran', 'kasih', 'budha', 'konghucu', 'hindu', 'mengajarkan', 'karma', 'kristen', 'budha', 'konghucu', 'hindu', 'membalas', 'biarpun', 'kali', 'dilecehkan', 'santai', 'aja', 'bryg', 'bahaya', 'kl', 'agama', 'mayoritas', 'nih', 'keserempet', 'sikit', 'aja', 'ributnya', 'senasional', 'brnah', 'bro', 'deddy', 'kyknya', 'yg', 'menatar', 'teman', 'agama', 'deh']",hey bro deddy corcuzier jgn kwatirrrrr indonesia pecah kl kristen budha hindu konghucu yg dihina kerena kristen menganut ajaran kasih budha konghucu hindu mengajarkan karma kristen budha konghucu hindu membalas biarpun kali dilecehkan santai aja bryg bahaya kl agama mayoritas nih keserempet sikit aja ributnya senasional brnah bro deddy kyknya yg menatar teman agama deh
Si indah saja tidak bangga menjadi bang ini.. <br>SEBAGAI anak bangsa harus menjunjung tinggi arti sumpah pemuda.. <br>Berbangsa yang 1 berbahasa Indonesia,Si indah saja tidak bangga menjadi bang ini brSEBAGAI anak bangsa harus menjunjung tinggi arti sumpah pemuda brBerbangsa yang  berbahasa Indonesia,si indah saja tidak bangga menjadi bang ini brsebagai anak bangsa harus menjunjung tinggi arti sumpah pemuda brberbangsa yang  berbahasa indonesia,"['si', 'indah', 'saja', 'tidak', 'bangga', 'menjadi', 'bang', 'ini', 'brsebagai', 'anak', 'bangsa', 'harus', 'menjunjung', 'tinggi', 'arti', 'sumpah', 'pemuda', 'brberbangsa', 'yang', 'berbahasa', 'indonesia']","['si', 'indah', 'bangga', 'bang', 'brsebagai', 'anak', 'bangsa', 'menjunjung', 'arti', 'sumpah', 'pemuda', 'brberbangsa', 'berbahasa', 'indonesia']",si indah bangga bang brsebagai anak bangsa menjunjung arti sumpah pemuda brberbangsa berbahasa indonesia
